User ID,Friends Count,Liked Genres
8302,4,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Asian Music', 'Tropical', 'West Coast', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
643,3,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3217,3,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Soul & Funk', 'Electro', 'Dub', 'Techno/House', 'Hard Rock']"
5041,3,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Asian Music', 'Film Scores', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
5158,3,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock', 'Kids']"
7127,3,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
1618,2,"['Indie Rock/Rock pop', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
4301,2,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
6199,2,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'International Pop', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
6395,2,"['Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Metal', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
7031,2,"['Romantic', 'Contemporary Soul', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
7703,2,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
8067,2,"['Romantic', 'Contemporary Soul', 'Old School', 'Instrumental jazz', 'West Coast', 'International Pop', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
2411,1,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
3928,1,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6099,1,"['Indie Rock/Rock pop', 'Romantic', 'Old School', 'Baroque', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Hard Rock']"
6533,1,"['Romantic', 'Contemporary Soul', 'Tropical', 'Film Scores', 'International Pop', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
1210,92,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
1947,56,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Hard Rock']"
4207,50,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
725,46,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
2020,44,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Early Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3427,44,"['Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
2424,41,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Films/Games', 'Hard Rock', 'Kids']"
1837,40,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
444,39,"['Indie Rock/Rock pop', 'Romantic', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
2244,39,"['Indie Rock/Rock pop', 'Romantic', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
2083,37,"['Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
171,35,"['Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
1538,35,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
17,34,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
349,31,"['Dancefloor', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Metal', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
787,31,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Grime', 'Indie Pop/Folk', 'Nursery Rhymes', 'Soul & Funk', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
1952,31,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4655,31,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Indie Pop/Folk', 'Sports', 'Nursery Rhymes', 'Indian Music', 'Soul & Funk', 'Dub', 'Techno/House', 'Films/Games', 'Hard Rock']"
286,30,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
606,28,"['Disco', 'Romantic', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Country Blues', 'Hard Rock']"
4156,28,"['Folk', 'Old School', 'Instrumental jazz', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Techno/House', 'Hard Rock']"
3753,25,"['Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock']"
7862,25,"['Folk', 'Romantic', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Hard Rock', 'Kids']"
149,23,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'R&B', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
6019,23,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
74,22,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Hard Rock']"
1810,22,"['Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock']"
6210,22,"['Folk', 'Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Grime', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
4401,21,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Film Scores', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Hard Rock']"
6714,21,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Dance', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
6722,21,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'R&B', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
7150,21,"['Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
680,20,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Film Scores', 'West Coast', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
3572,20,"['Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Grime', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Game Scores', 'Films/Games', 'Hard Rock']"
3830,20,"['Folk', 'Indie Rock/Rock pop', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
7436,20,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Film Scores', 'Brazilian Music', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Game Scores', 'Hard Rock']"
7971,20,"['Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Metal', 'International Pop', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
167,19,"['Indie Rock/Rock pop', 'Asian Music', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Dubstep', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock', 'Kids']"
1412,19,"['Romantic', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Country Blues', 'Contemporary R&B', 'Hard Rock']"
5803,19,"['Romantic', 'Contemporary Soul', 'Tropical', 'West Coast', 'Nursery Rhymes', 'Dubstep', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Electric Blues', 'Techno/House', 'Films/Games', 'Kids']"
8040,19,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Tropical', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Soul & Funk', 'Electro', 'Techno/House', 'Films/Games', 'Hard Rock']"
1862,18,"['Disco', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
2610,18,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Urban Cowboy', 'Film Scores', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Hard Rock']"
3880,18,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4613,18,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Grime', 'Metal', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
1179,17,"['Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Game Scores', 'Films/Games', 'Hard Rock']"
1754,17,"['Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Acoustic Blues', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Electro', 'Hard Rock', 'Kids']"
2477,17,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4979,17,"['Folk', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Hard Rock']"
7263,17,"['Indie Rock/Rock pop', 'Soundtracks', 'Asian Music', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
1842,16,"['Comedy', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games']"
3808,16,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4449,16,"['Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games']"
7257,16,"['Contemporary Soul', 'Urban Cowboy', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock', 'Kids']"
7272,16,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7572,16,"['Folk', 'Romantic', 'Baroque', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Hard Rock']"
450,15,"['Folk', 'Romantic', 'Urban Cowboy', 'Film Scores', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Hard Rock']"
4036,15,"['Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'R&B', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Electro', 'Films/Games', 'Hard Rock']"
613,14,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Soul & Funk', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
997,14,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
1375,14,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Early Music', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
3033,14,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
3821,14,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Old School', 'Early Music', 'West Coast', 'Trance', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Films/Games', 'Hard Rock']"
4515,14,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Metal', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7859,14,"['Baroque', 'Asian Music', 'Film Scores', 'Grime', 'Metal', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock']"
591,13,"['Romantic', 'Contemporary Soul', 'Baroque', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Techno/House', 'Films/Games', 'Hard Rock']"
2716,13,"['Indie Rock/Rock pop', 'Disco', 'Romantic', 'Baroque', 'Asian Music', 'Early Music', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4203,13,"['Indie Rock/Rock pop', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4931,13,"['Jazz Hip Hop', 'Romantic', 'Tropical', 'Early Music', 'Dance', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Country', 'Contemporary R&B', 'Kids']"
4952,13,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Film Scores', 'Grime', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Game Scores', 'Hard Rock']"
5155,13,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'International Pop', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6906,13,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
1027,12,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
2176,12,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
4015,12,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
4119,12,"['Indie Rock/Rock pop', 'Asian Music', 'Grime', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Opera', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
4571,12,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6174,12,"['Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
7869,12,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Techno/House', 'Hard Rock']"
7883,12,"['Soundtracks', 'Old School', 'Baroque', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Techno/House']"
